Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2020,S08000022,,75plus years,,Males,,Heart Attack,80,,546.0750853,,589.4907773
2020,S08000022,,75plus years,,Females,,Heart Attack,72,,374.2203742,,372.6905303
2020,S08000024,,0-44 years,,Males,,Heart Attack,4,,1.514319786,,1.626355926
2020,S08000024,,0-44 years,,Females,,Heart Attack,1,,0.374251497,,0.441683293
2020,S08000024,,45-64 years,,Males,,Heart Attack,53,,46.79457183,,47.02242114
2020,S08000024,,45-64 years,,Females,,Heart Attack,12,,10.23541453,,10.17692309
2020,S08000024,,65-74 years,,Males,,Heart Attack,64,,161.6243245,,161.5475926
2020,S08000024,,65-74 years,,Females,,Heart Attack,41,,93.21783416,,92.47627845
2020,S08000024,,75plus years,,Males,,Heart Attack,199,,719.6065669,,753.5414888
2020,S08000024,,75plus years,,Females,,Heart Attack,144,,365.3987668,,349.539229
2020,S08000025,,0-44 years,,Males,,Heart Attack,0,,0,,0
2020,S08000025,,0-44 years,,Females,,Heart Attack,0,,0,,0
2020,S08000025,,45-64 years,,Males,,Heart Attack,,c,,c,80.04970622
2020,S08000025,,45-64 years,,Females,,Heart Attack,0,,0,,0
2020,S08000025,,65-74 years,,Males,,Heart Attack,,c,,c,68.65131374
2020,S08000025,,65-74 years,,Females,,Heart Attack,0,,0,,0
2020,S08000025,,75plus years,,Males,,Heart Attack,,c,,c,698.5430377
2020,S08000025,,75plus years,,Females,,Heart Attack,,c,,c,431.9386875
2020,S08000026,,0-44 years,,Males,,Heart Attack,,c,,c,18.46575921
2020,S08000026,,0-44 years,,Females,,Heart Attack,0,,0,,0
2020,S08000026,,45-64 years,,Males,,Heart Attack,,c,,c,57.76712555
2020,S08000026,,45-64 years,,Females,,Heart Attack,0,,0,,0
2020,S08000026,,65-74 years,,Males,,Heart Attack,,c,,c,209.1612633
2020,S08000026,,65-74 years,,Females,,Heart Attack,,c,,c,78.70916962
2020,S08000026,,75plus years,,Males,,Heart Attack,,c,,c,501.7609779
2020,S08000026,,75plus years,,Females,,Heart Attack,,c,,c,685.0048233
2020,S08000028,,0-44 years,,Males,,Heart Attack,0,,0,,0
2020,S08000028,,0-44 years,,Females,,Heart Attack,0,,0,,0
2020,S08000028,,45-64 years,,Males,,Heart Attack,,c,,c,143.921797
2020,S08000028,,45-64 years,,Females,,Heart Attack,0,,0,,0
2020,S08000028,,65-74 years,,Males,,Heart Attack,,c,,c,410.0671485
2020,S08000028,,65-74 years,,Females,,Heart Attack,0,,0,,0
2020,S08000028,,75plus years,,Males,,Heart Attack,,c,,c,351.3604181
2020,S08000028,,75plus years,,Females,,Heart Attack,,c,,c,270.3005098
2020,S08000029,,0-44 years,,Males,,Heart Attack,5,,5.226571891,,6.16445493
2020,S08000029,,0-44 years,,Females,,Heart Attack,3,,3.125748877,,3.35581612
2020,S08000029,,45-64 years,,Males,,Heart Attack,42,,83.07619274,,80.53042829
2020,S08000029,,45-64 years,,Females,,Heart Attack,11,,20.46016777,,19.75171054
2020,S08000029,,65-74 years,,Males,,Heart Attack,54,,259.7152751,,256.5834004
2020,S08000029,,65-74 years,,Females,,Heart Attack,16,,70.25863962,,70.27278819
2020,S08000029,,75plus years,,Males,,Heart Attack,91,,617.5352877,,641.7315948
2020,S08000029,,75plus years,,Females,,Heart Attack,74,,372.4582243,,361.2010479
2020,S08000030,,0-44 years,,Males,,Heart Attack,2,,1.848411752,,1.992495459
2020,S08000030,,0-44 years,,Females,,Heart Attack,1,,0.942462655,,1.126332693
2020,S08000030,,45-64 years,,Males,,Heart Attack,23,,42.62653595,,41.02158811
2020,S08000030,,45-64 years,,Females,,Heart Attack,9,,15.54699511,,15.33142819
2020,S08000030,,65-74 years,,Males,,Heart Attack,33,,141.333676,,140.7784427
2020,S08000030,,65-74 years,,Females,,Heart Attack,13,,51.43422354,,51.23579138
2020,S08000030,,75plus years,,Males,,Heart Attack,101,,574.255174,,607.7623036
2020,S08000030,,75plus years,,Females,,Heart Attack,114,,471.3470603,,442.4605527
2020,S08000031,,0-44 years,,Males,,Heart Attack,7,,2.036529521,,2.555659984
2020,S08000031,,0-44 years,,Females,,Heart Attack,1,,0.298192358,,0.256161673
2020,S08000031,,45-64 years,,Males,,Heart Attack,109,,74.23803848,,71.71363052
2020,S08000031,,45-64 years,,Females,,Heart Attack,30,,18.51554689,,17.9262114
2020,S08000031,,65-74 years,,Males,,Heart Attack,125,,244.8196169,,245.6269748
2020,S08000031,,65-74 years,,Females,,Heart Attack,63,,110.0148433,,109.8944926
2020,S08000031,,75plus years,,Males,,Heart Attack,243,,695.9759416,,721.3040323
2020,S08000031,,75plus years,,Females,,Heart Attack,232,,429.0337494,,414.5096932
2020,S08000032,,0-44 years,,Males,,Heart Attack,4,,2.299709662,,2.566957889
2020,S08000032,,0-44 years,,Females,,Heart Attack,1,,0.574283581,,0.617931307
2020,S08000032,,45-64 years,,Males,,Heart Attack,60,,65.40222368,,63.58125207
2020,S08000032,,45-64 years,,Females,,Heart Attack,21,,21.24130118,,20.39546028
2020,S08000032,,65-74 years,,Males,,Heart Attack,86,,260.3220729,,260.933732
2020,S08000032,,65-74 years,,Females,,Heart Attack,42,,113.0308413,,113.094671
2020,S08000032,,75plus years,,Males,,Heart Attack,167,,770.1175928,,828.9361996
2020,S08000032,,75plus years,,Females,,Heart Attack,153,,487.0750032,,484.0137422
2020,S92000003,d,0-44 years,,Males,,Heart Attack,32,,2.181871241,,2.474312424
2020,S92000003,d,0-44 years,,Females,,Heart Attack,10,,0.69044609,,0.73023812
2020,S92000003,d,45-64 years,,Males,,Heart Attack,485,,67.10202275,,65.04889913
2020,S92000003,d,45-64 years,,Females,,Heart Attack,150,,19.42577412,,18.85412619
2020,S92000003,d,65-74 years,,Males,,Heart Attack,634,,226.0741195,,225.305811
2020,S92000003,d,65-74 years,,Females,,Heart Attack,281,,91.88291305,,91.25436008
2020,S92000003,d,75plus years,,Males,,Heart Attack,1370,,701.2622721,,740.70436
2020,S92000003,d,75plus years,,Females,,Heart Attack,1211,,441.23809,,428.724023
2021,S08000015,,0-44 years,,Males,,Heart Attack,1,,1.147236308,,1.074056173
2021,S08000015,,0-44 years,,Females,,Heart Attack,0,,0,,0
2021,S08000015,,45-64 years,,Males,,Heart Attack,48,,95.17766497,,90.19723856
2021,S08000015,,45-64 years,,Females,,Heart Attack,13,,22.90547088,,21.52714266
2021,S08000015,,65-74 years,,Males,,Heart Attack,65,,284.7879425,,282.2722673
2021,S08000015,,65-74 years,,Females,,Heart Attack,30,,119.2605844,,118.6531418
2021,S08000015,,75plus years,,Males,,Heart Attack,136,,836.7171158,,895.9089199
2021,S08000015,,75plus years,,Females,,Heart Attack,108,,490.9760422,,489.3612433
2021,S08000016,,0-44 years,,Males,,Heart Attack,0,,0,,0
2021,S08000016,,0-44 years,,Females,,Heart Attack,0,,0,,0
2021,S08000016,,45-64 years,,Males,,Heart Attack,9,,52.84170972,,51.03378828
2021,S08000016,,45-64 years,,Females,,Heart Attack,1,,5.540780142,,5.064691697
2021,S08000016,,65-74 years,,Males,,Heart Attack,9,,111.1797406,,107.7784562
2021,S08000016,,65-74 years,,Females,,Heart Attack,5,,60.07449237,,57.99452593
2021,S08000016,,75plus years,,Males,,Heart Attack,33,,565.64964,,642.8495661
2021,S08000016,,75plus years,,Females,,Heart Attack,34,,459.2732676,,473.9306802
2021,S08000017,,0-44 years,,Males,,Heart Attack,1,,3.040530268,,2.909429461
2021,S08000017,,0-44 years,,Females,,Heart Attack,0,,0,,0
2021,S08000017,,45-64 years,,Males,,Heart Attack,13,,62.0584304,,55.50208292
2021,S08000017,,45-64 years,,Females,,Heart Attack,8,,35.22987493,,30.27884277
2021,S08000017,,65-74 years,,Males,,Heart Attack,26,,248.7800211,,247.8200764
2021,S08000017,,65-74 years,,Females,,Heart Attack,14,,127.9473588,,127.2650705
2021,S08000017,,75plus years,,Males,,Heart Attack,64,,793.2573128,,845.2952037
2021,S08000017,,75plus years,,Females,,Heart Attack,50,,495.000495,,495.0298575
2021,S08000019,,0-44 years,,Males,,Heart Attack,2,,2.536847713,,2.748261975
2021,S08000019,,0-44 years,,Females,,Heart Attack,0,,0,,0
2021,S08000019,,45-64 years,,Males,,Heart Attack,30,,70.38453417,,66.89764229
2021,S08000019,,45-64 years,,Females,,Heart Attack,18,,39.99555605,,38.80563218
2021,S08000019,,65-74 years,,Males,,Heart Attack,37,,229.5712602,,227.4140796
2021,S08000019,,65-74 years,,Females,,Heart Attack,23,,130.2083333,,128.2055036
2021,S08000019,,75plus years,,Males,,Heart Attack,108,,951.1228534,,1004.963485
2021,S08000019,,75plus years,,Females,,Heart Attack,66,,426.1363636,,422.1607672
2021,S08000020,,0-44 years,,Males,,Heart Attack,1,,0.619666991,,0.664324448
2021,S08000020,,0-44 years,,Females,,Heart Attack,0,,0,,0
2021,S08000020,,45-64 years,,Males,,Heart Attack,39,,49.81924556,,48.40979175
2021,S08000020,,45-64 years,,Females,,Heart Attack,15,,18.75046876,,18.12670684
2021,S08000020,,65-74 years,,Males,,Heart Attack,69,,223.8515443,,223.7900954
2021,S08000020,,65-74 years,,Females,,Heart Attack,29,,89.59466139,,89.62004912
2021,S08000020,,75plus years,,Males,,Heart Attack,142,,678.1927596,,726.0713051
2021,S08000020,,75plus years,,Females,,Heart Attack,140,,493.6182216,,470.2225853
2021,S08000022,,0-44 years,,Males,,Heart Attack,1,,1.285413132,,1.435862092
2021,S08000022,,0-44 years,,Females,,Heart Attack,1,,1.362880584,,1.403525656
2021,S08000022,,45-64 years,,Males,,Heart Attack,28,,61.03276151,,56.27388662
2021,S08000022,,45-64 years,,Females,,Heart Attack,6,,12.18719532,,11.41490054
2021,S08000022,,65-74 years,,Males,,Heart Attack,40,,190.5215528,,188.6667998
2021,S08000022,,65-74 years,,Females,,Heart Attack,24,,108.4794793,,106.1523206
2021,S08000022,,75plus years,,Males,,Heart Attack,106,,698.9779097,,731.6900011
2021,S08000022,,75plus years,,Females,,Heart Attack,68,,344.8800527,,342.2843747
2021,S08000024,,0-44 years,,Males,,Heart Attack,4,,1.51297375,,1.724314185
2021,S08000024,,0-44 years,,Females,,Heart Attack,1,,0.373743754,,0.427312861
2021,S08000024,,45-64 years,,Males,,Heart Attack,43,,37.98284589,,37.82096891
2021,S08000024,,45-64 years,,Females,,Heart Attack,16,,13.60590496,,13.24366226
2021,S08000024,,65-74 years,,Males,,Heart Attack,71,,175.9080323,,175.7871551
2021,S08000024,,65-74 years,,Females,,Heart Attack,24,,53.86117283,,53.66961628
2021,S08000024,,75plus years,,Males,,Heart Attack,179,,629.4173494,,648.7284287
2021,S08000024,,75plus years,,Females,,Heart Attack,159,,395.5027113,,380.0332931
2021,S08000025,,0-44 years,,Males,,Heart Attack,,c,,c,22.19685439
2021,S08000025,,0-44 years,,Females,,Heart Attack,0,,0,,0
2021,S08000025,,45-64 years,,Males,,Heart Attack,,c,,c,52.46695591
2021,S08000025,,45-64 years,,Females,,Heart Attack,0,,0,,0
2021,S08000025,,65-74 years,,Males,,Heart Attack,,c,,c,69.65552178
2021,S08000025,,65-74 years,,Females,,Heart Attack,0,,0,,0
2021,S08000025,,75plus years,,Males,,Heart Attack,,c,,c,376.5532497
2021,S08000025,,75plus years,,Females,,Heart Attack,,c,,c,498.4426755
2021,S08000026,,0-44 years,,Males,,Heart Attack,0,,0,,0
2021,S08000026,,0-44 years,,Females,,Heart Attack,0,,0,,0
2021,S08000026,,45-64 years,,Males,,Heart Attack,,c,,c,56.51322663
2021,S08000026,,45-64 years,,Females,,Heart Attack,,c,,c,28.75533633
2021,S08000026,,65-74 years,,Males,,Heart Attack,,c,,c,205.5498458
2021,S08000026,,65-74 years,,Females,,Heart Attack,,c,,c,74.72318457
2021,S08000026,,75plus years,,Males,,Heart Attack,,c,,c,397.5436148
2021,S08000026,,75plus years,,Females,,Heart Attack,,c,,c,236.444635
2021,S08000028,,0-44 years,,Males,,Heart Attack,0,,0,,0
2021,S08000028,,0-44 years,,Females,,Heart Attack,0,,0,,0
2021,S08000028,,45-64 years,,Males,,Heart Attack,,c,,c,92.71390765
2021,S08000028,,45-64 years,,Females,,Heart Attack,,c,,c,23.08003
2021,S08000028,,65-74 years,,Males,,Heart Attack,,c,,c,419.3490262
2021,S08000028,,65-74 years,,Females,,Heart Attack,,c,,c,160.3270574
2021,S08000028,,75plus years,,Males,,Heart Attack,,c,,c,228.9502524
2021,S08000028,,75plus years,,Females,,Heart Attack,,c,,c,392.104715
2021,S08000029,,0-44 years,,Males,,Heart Attack,3,,3.139947458,,3.573649138
2021,S08000029,,0-44 years,,Females,,Heart Attack,0,,0,,0
2021,S08000029,,45-64 years,,Males,,Heart Attack,24,,47.61999246,,45.82915293
2021,S08000029,,45-64 years,,Females,,Heart Attack,14,,26.11306959,,25.18619556
2021,S08000029,,65-74 years,,Males,,Heart Attack,48,,229.0076336,,226.1333707
2021,S08000029,,65-74 years,,Females,,Heart Attack,17,,73.6887733,,73.95390985
2021,S08000029,,75plus years,,Males,,Heart Attack,101,,665.787739,,700.3920467
2021,S08000029,,75plus years,,Females,,Heart Attack,90,,445.21395,,432.6919818
2021,S08000030,,0-44 years,,Males,,Heart Attack,1,,0.926226092,,1.143521786
2021,S08000030,,0-44 years,,Females,,Heart Attack,1,,0.941575255,,1.085220842
2021,S08000030,,45-64 years,,Males,,Heart Attack,23,,42.66290738,,40.60458862
2021,S08000030,,45-64 years,,Females,,Heart Attack,5,,8.640951196,,7.697004839
2021,S08000030,,65-74 years,,Males,,Heart Attack,40,,169.7216565,,168.0428022
2021,S08000030,,65-74 years,,Females,,Heart Attack,21,,82.10180624,,79.21640622
2021,S08000030,,75plus years,,Males,,Heart Attack,110,,610.2296683,,652.2473332
2021,S08000030,,75plus years,,Females,,Heart Attack,92,,375.0050952,,348.726499
2021,S08000031,,0-44 years,,Males,,Heart Attack,12,,3.480338985,,3.737717646
2021,S08000031,,0-44 years,,Females,,Heart Attack,5,,1.49446897,,1.557717449
2021,S08000031,,45-64 years,,Males,,Heart Attack,88,,60.69342235,,57.4958254
2021,S08000031,,45-64 years,,Females,,Heart Attack,27,,16.79888007,,16.04980416
2021,S08000031,,65-74 years,,Males,,Heart Attack,133,,255.4842675,,257.18808
2021,S08000031,,65-74 years,,Females,,Heart Attack,41,,69.88477535,,69.89012779
2021,S08000031,,75plus years,,Males,,Heart Attack,264,,747.4730315,,784.0377444
2021,S08000031,,75plus years,,Females,,Heart Attack,264,,489.6324048,,460.6135717
2021,S08000032,,0-44 years,,Males,,Heart Attack,1,,0.572210047,,0.609161793
2021,S08000032,,0-44 years,,Females,,Heart Attack,2,,1.146263182,,1.178305576
2021,S08000032,,45-64 years,,Males,,Heart Attack,63,,69.00479748,,67.34995672
2021,S08000032,,45-64 years,,Females,,Heart Attack,24,,24.39644219,,23.92435056
2021,S08000032,,65-74 years,,Males,,Heart Attack,84,,250.2905158,,251.1208021
2021,S08000032,,65-74 years,,Females,,Heart Attack,44,,116.2821428,,116.4894095
2021,S08000032,,75plus years,,Males,,Heart Attack,151,,684.1556794,,740.025468
2021,S08000032,,75plus years,,Females,,Heart Attack,133,,420.2875652,,416.4469899
2021,S92000003,d,0-44 years,,Males,,Heart Attack,28,,1.90718156,,2.053943181
2021,S92000003,d,0-44 years,,Females,,Heart Attack,10,,0.690713154,,0.732705278
2021,S92000003,d,45-64 years,,Males,,Heart Attack,416,,57.8029863,,55.38009736
2021,S92000003,d,45-64 years,,Females,,Heart Attack,149,,19.33962325,,18.44642269
2021,S92000003,d,65-74 years,,Males,,Heart Attack,634,,222.7993295,,222.0835345
2021,S92000003,d,65-74 years,,Females,,Heart Attack,276,,88.74112991,,88.13330965
2021,S92000003,d,75plus years,,Males,,Heart Attack,1405,,701.8683185,,743.6765505
2021,S92000003,d,75plus years,,Females,,Heart Attack,1222,,439.405544,,425.1078961
2012,S08000015,,All,d,Males,,Heart Attack,219,,122.569596,,143.7379321
2012,S08000015,,All,d,Females,,Heart Attack,168,,86.35489807,,75.29267111
2012,S08000016,,All,d,Males,,Heart Attack,51,,92.41976696,,103.0061094
2012,S08000016,,All,d,Females,,Heart Attack,35,,59.79124315,,47.37840244
2012,S08000017,,All,d,Males,,Heart Attack,86,,117.4670819,,117.80751
2012,S08000017,,All,d,Females,,Heart Attack,71,,91.46184366,,72.8242546
2012,S08000019,,All,d,Males,,Heart Attack,137,,94.2487617,,124.3854264
2012,S08000019,,All,d,Females,,Heart Attack,101,,65.6996032,,67.43787297
2012,S08000020,,All,d,Males,,Heart Attack,226,,79.68183677,,111.814301
2012,S08000020,,All,d,Females,,Heart Attack,208,,71.78057231,,72.9497635
2012,S08000022,,All,d,Males,,Heart Attack,116,,74.25615814,,89.2489389
2012,S08000022,,All,d,Females,,Heart Attack,90,,55.01760563,,46.8813538
2012,S08000024,,All,d,Males,,Heart Attack,288,,70.18416031,,105.1709773
2012,S08000024,,All,d,Females,,Heart Attack,201,,46.37844348,,49.1906317
2012,S08000025,,All,d,Males,,Heart Attack,11,,102.8710371,,105.8866562
2012,S08000025,,All,d,Females,,Heart Attack,11,,101.5041063,,90.79706854
2012,S08000026,,All,d,Males,,Heart Attack,8,,67.96941376,,80.7601258
2012,S08000026,,All,d,Females,,Heart Attack,6,,52.44755245,,50.5918843
2012,S08000028,,All,d,Males,,Heart Attack,25,,183.7424666,,220.0598001
2012,S08000028,,All,d,Females,,Heart Attack,9,,64.49763509,,47.57585195
2012,S08000029,,All,d,Males,,Heart Attack,114,,64.24417294,,83.42869249
2012,S08000029,,All,d,Females,,Heart Attack,117,,61.98281434,,59.40285371
2012,S08000030,,All,d,Males,,Heart Attack,177,,88.67824327,,109.7314034
2012,S08000030,,All,d,Females,,Heart Attack,146,,68.82182689,,57.93402321
2012,S08000031,,All,d,Males,,Heart Attack,458,,83.7303517,,122.0312675
2012,S08000031,,All,d,Females,,Heart Attack,392,,66.40398695,,66.32807069
2012,S08000032,,All,d,Males,,Heart Attack,355,,112.8564117,,161.7362796
2012,S08000032,,All,d,Females,,Heart Attack,247,,73.15028979,,78.16248234
2012,S92000003,d,All,d,Males,,Heart Attack,2271,,88.11581157,,118.3882698
2012,S92000003,d,All,d,Females,,Heart Attack,1802,,65.85511145,,63.73564831
2013,S08000015,,All,d,Males,,Heart Attack,209,,117.2569723,,130.0419815
2013,S08000015,,All,d,Females,,Heart Attack,157,,80.92825221,,70.62523223
2013,S08000016,,All,d,Males,,Heart Attack,53,,95.8218076,,110.0234083
2013,S08000016,,All,d,Females,,Heart Attack,39,,66.58812682,,52.64616286
2013,S08000017,,All,d,Males,,Heart Attack,112,,153.4667032,,151.7321319
2013,S08000017,,All,d,Females,,Heart Attack,65,,84.08796895,,66.70448116
2013,S08000019,,All,d,Males,,Heart Attack,120,,82.30960759,,112.0943224
2013,S08000019,,All,d,Females,,Heart Attack,90,,58.48751292,,59.78326977
2013,S08000020,,All,d,Males,,Heart Attack,203,,70.68614308,,98.75639548
2013,S08000020,,All,d,Females,,Heart Attack,193,,66.09249525,,67.31430888
2013,S08000022,,All,d,Males,,Heart Attack,133,,84.45356007,,94.38467487
2013,S08000022,,All,d,Females,,Heart Attack,101,,61.77483379,,52.38761241
2013,S08000024,,All,d,Males,,Heart Attack,238,,57.63437527,,87.18981424
2013,S08000024,,All,d,Females,,Heart Attack,198,,45.33257626,,47.88136037
2013,S08000025,,All,d,Males,,Heart Attack,10,,93.25748391,,101.5874709
2013,S08000025,,All,d,Females,,Heart Attack,8,,73.82116822,,62.25961538
2013,S08000026,,All,d,Males,,Heart Attack,13,,110.4409141,,120.2694323
2013,S08000026,,All,d,Females,,Heart Attack,7,,61.24770321,,58.97144999
2013,S08000028,,All,d,Males,,Heart Attack,7,,51.77897774,,55.62106303
2013,S08000028,,All,d,Females,,Heart Attack,6,,43.22455155,,31.40699397
2013,S08000029,,All,d,Males,,Heart Attack,118,,66.302937,,83.72572931
2013,S08000029,,All,d,Females,,Heart Attack,96,,50.81273918,,47.77114911
2013,S08000030,,All,d,Males,,Heart Attack,153,,76.50076501,,89.68463341
2013,S08000030,,All,d,Females,,Heart Attack,121,,57.03189073,,47.23925472
2013,S08000031,,All,d,Males,,Heart Attack,433,,79.03709815,,115.903083
2013,S08000031,,All,d,Females,,Heart Attack,412,,69.82151452,,70.74359765
2013,S08000032,,All,d,Males,,Heart Attack,297,,94.31116333,,134.2512657
2013,S08000032,,All,d,Females,,Heart Attack,235,,69.59354409,,73.27858191
2013,S92000003,d,All,d,Males,,Heart Attack,2099,,81.14648894,,107.4032916
2013,S92000003,d,All,d,Females,,Heart Attack,1728,,63.04222516,,60.87601752
2014,S08000015,,All,d,Males,,Heart Attack,180,,101.2732295,,113.8922806
2014,S08000015,,All,d,Females,,Heart Attack,161,,83.24586485,,71.74121463
2014,S08000016,,All,d,Males,,Heart Attack,43,,77.73097851,,77.954627
2014,S08000016,,All,d,Females,,Heart Attack,29,,49.38607994,,38.77325508
2014,S08000017,,All,d,Males,,Heart Attack,98,,134.5691727,,130.5811036
2014,S08000017,,All,d,Females,,Heart Attack,74,,95.93569715,,74.26573544
2014,S08000019,,All,d,Males,,Heart Attack,108,,73.90932421,,88.94631743
2014,S08000019,,All,d,Females,,Heart Attack,81,,52.50364609,,52.44531759
2014,S08000020,,All,d,Males,,Heart Attack,213,,73.5459144,,100.7540112
2014,S08000020,,All,d,Females,,Heart Attack,164,,55.66775852,,55.02578433
2014,S08000022,,All,d,Males,,Heart Attack,122,,77.47753469,,86.02405217
2014,S08000022,,All,d,Females,,Heart Attack,80,,49.00009188,,40.61045274
2014,S08000024,,All,d,Males,,Heart Attack,255,,61.13832366,,90.1577352
2014,S08000024,,All,d,Females,,Heart Attack,173,,39.22608966,,41.16830715
