FinancialYear,HBR,HBRQF,AdmissionType,AdmissionTypeQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDischarges,NumberOfDischargesQF,CrudeRate,CrudeRateQF,EASR
2021/22,S08000025,,All,d,All,d,All,d,Heart Attack,120,,532.3868678,,434.6076702
2021/22,S08000026,,All,d,under75 years,,All,d,Heart Attack,,c,,c,262.7094714
2021/22,S08000026,,All,d,0-44 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000026,,All,d,45-64 years,,All,d,Heart Attack,,c,,c,588.6914564
2021/22,S08000026,,All,d,65-74 years,,All,d,Heart Attack,,c,,c,791.0703142
2021/22,S08000026,,All,d,75plus years,,All,d,Heart Attack,,c,,c,1475.88284
2021/22,S08000026,,All,d,All,d,All,d,Heart Attack,94,,409.7646033,,371.8950746
2021/22,S08000028,,All,d,under75 years,,All,d,Heart Attack,,c,,c,180.6859326
2021/22,S08000028,,All,d,0-44 years,,All,d,Heart Attack,,c,,c,9.154634861
2021/22,S08000028,,All,d,45-64 years,,All,d,Heart Attack,,c,,c,225.9178268
2021/22,S08000028,,All,d,65-74 years,,All,d,Heart Attack,,c,,c,948.6902074
2021/22,S08000028,,All,d,75plus years,,All,d,Heart Attack,,c,,c,2399.920189
2021/22,S08000028,,All,d,All,d,All,d,Heart Attack,128,,480.4804805,,380.4170158
2021/22,S08000029,,All,d,under75 years,,All,d,Heart Attack,1110,,327.1007382,,305.1789032
2021/22,S08000029,,All,d,0-44 years,,All,d,Heart Attack,57,,29.79566447,,34.01123353
2021/22,S08000029,,All,d,45-64 years,,All,d,Heart Attack,668,,642.2335884,,628.6245805
2021/22,S08000029,,All,d,65-74 years,,All,d,Heart Attack,385,,874.4038156,,883.4402091
2021/22,S08000029,,All,d,75plus years,,All,d,Heart Attack,585,,1653.2429,,1724.590628
2021/22,S08000029,,All,d,All,d,All,d,Heart Attack,1695,,452.3256745,,432.9259585
2021/22,S08000030,,All,d,under75 years,,All,d,Heart Attack,1093,,291.3959546,,273.923812
2021/22,S08000030,,All,d,0-44 years,,All,d,Heart Attack,53,,24.74669655,,27.80781004
2021/22,S08000030,,All,d,45-64 years,,All,d,Heart Attack,577,,516.2156117,,504.9902332
2021/22,S08000030,,All,d,65-74 years,,All,d,Heart Attack,463,,942.0909128,,956.4956162
2021/22,S08000030,,All,d,75plus years,,All,d,Heart Attack,629,,1477.94826,,1497.855517
2021/22,S08000030,,All,d,All,d,All,d,Heart Attack,1722,,412.3069556,,384.0776655
2021/22,S08000031,,All,d,under75 years,,All,d,Heart Attack,3879,,353.9869849,,386.7108439
2021/22,S08000031,,All,d,0-44 years,,All,d,Heart Attack,201,,29.58662626,,32.98927472
2021/22,S08000031,,All,d,45-64 years,,All,d,Heart Attack,2100,,686.912036,,685.4447691
2021/22,S08000031,,All,d,65-74 years,,All,d,Heart Attack,1578,,1425.139534,,1451.902817
2021/22,S08000031,,All,d,75plus years,,All,d,Heart Attack,1992,,2232.25792,,2272.49676
2021/22,S08000031,,All,d,All,d,All,d,Heart Attack,5871,,495.4263147,,556.4315763
2021/22,S08000032,,All,d,under75 years,,All,d,Heart Attack,2897,,474.6736926,,460.8964784
2021/22,S08000032,,All,d,0-44 years,,All,d,Heart Attack,162,,46.3863063,,50.20207196
2021/22,S08000032,,All,d,45-64 years,,All,d,Heart Attack,1650,,869.9182277,,864.9497966
2021/22,S08000032,,All,d,65-74 years,,All,d,Heart Attack,1085,,1519.607843,,1553.285527
2021/22,S08000032,,All,d,75plus years,,All,d,Heart Attack,1083,,2016.159059,,2104.506805
2021/22,S08000032,,All,d,All,d,All,d,Heart Attack,3980,,599.3705104,,608.8214077
2021/22,S92000003,d,All,d,under75 years,,All,d,Heart Attack,16875,,337.3908878,,330.2844175
2021/22,S92000003,d,All,d,0-44 years,,All,d,Heart Attack,828,,28.39589919,,31.15207477
2021/22,S92000003,d,All,d,45-64 years,,All,d,Heart Attack,9077,,609.1435282,,599.7461626
2021/22,S92000003,d,All,d,65-74 years,,All,d,Heart Attack,6970,,1170.291717,,1188.609204
2021/22,S92000003,d,All,d,75plus years,,All,d,Heart Attack,8562,,1790.153528,,1860.986497
2021/22,S92000003,d,All,d,All,d,All,d,Heart Attack,25437,,464.1873027,,468.0476047
2021/22,S08000015,,Elective,,under75 years,,All,d,Heart Attack,8,,2.421021732,,2.173947083
2021/22,S08000015,,Elective,,0-44 years,,All,d,Heart Attack,1,,0.570538531,,0.701459035
2021/22,S08000015,,Elective,,45-64 years,,All,d,Heart Attack,2,,1.865897917,,1.750532151
2021/22,S08000015,,Elective,,65-74 years,,All,d,Heart Attack,5,,10.42122595,,10.8153614
2021/22,S08000015,,Elective,,75plus years,,All,d,Heart Attack,1,,2.614310737,,2.874058746
2021/22,S08000015,,Elective,,All,d,All,d,Heart Attack,9,,2.441075158,,2.236957133
2021/22,S08000016,,Elective,,under75 years,,All,d,Heart Attack,14,,13.62092953,,10.50665657
2021/22,S08000016,,Elective,,0-44 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000016,,Elective,,45-64 years,,All,d,Heart Attack,11,,31.35689852,,28.93426725
2021/22,S08000016,,Elective,,65-74 years,,All,d,Heart Attack,3,,18.2726276,,18.03311105
2021/22,S08000016,,Elective,,75plus years,,All,d,Heart Attack,5,,37.77290927,,39.14582599
2021/22,S08000016,,Elective,,All,d,All,d,Heart Attack,19,,16.37648681,,13.08418182
2021/22,S08000017,,Elective,,under75 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000017,,Elective,,0-44 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000017,,Elective,,45-64 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000017,,Elective,,65-74 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000017,,Elective,,75plus years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000017,,Elective,,All,d,All,d,Heart Attack,0,,0,,0
2021/22,S08000019,,Elective,,under75 years,,All,d,Heart Attack,20,,7.171877633,,6.930957392
2021/22,S08000019,,Elective,,0-44 years,,All,d,Heart Attack,3,,1.905269977,,2.111187082
2021/22,S08000019,,Elective,,45-64 years,,All,d,Heart Attack,13,,14.83544073,,14.70497053
2021/22,S08000019,,Elective,,65-74 years,,All,d,Heart Attack,4,,11.8409757,,12.09821916
2021/22,S08000019,,Elective,,75plus years,,All,d,Heart Attack,6,,22.3521961,,22.30273647
2021/22,S08000019,,Elective,,All,d,All,d,Heart Attack,26,,8.504792123,,8.314417509
2021/22,S08000020,,Elective,,under75 years,,All,d,Heart Attack,9,,1.675260131,,1.670027027
2021/22,S08000020,,Elective,,0-44 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000020,,Elective,,45-64 years,,All,d,Heart Attack,6,,3.790726619,,3.775092085
2021/22,S08000020,,Elective,,65-74 years,,All,d,Heart Attack,3,,4.747436384,,4.945954209
2021/22,S08000020,,Elective,,75plus years,,All,d,Heart Attack,3,,6.085192698,,6.830978361
2021/22,S08000020,,Elective,,All,d,All,d,Heart Attack,12,,2.045931154,,2.134512647
2021/22,S08000022,,Elective,,under75 years,,All,d,Heart Attack,6,,2.073269338,,1.848268035
2021/22,S08000022,,Elective,,0-44 years,,All,d,Heart Attack,1,,0.661506913,,0.703344457
2021/22,S08000022,,Elective,,45-64 years,,All,d,Heart Attack,4,,4.205700827,,3.941534582
2021/22,S08000022,,Elective,,65-74 years,,All,d,Heart Attack,1,,2.319163246,,2.453440393
2021/22,S08000022,,Elective,,75plus years,,All,d,Heart Attack,3,,8.600424288,,8.599905537
2021/22,S08000022,,Elective,,All,d,All,d,Heart Attack,9,,2.775379302,,2.45591541
2021/22,S08000024,,Elective,,under75 years,,All,d,Heart Attack,15,,1.769558637,,1.988806314
2021/22,S08000024,,Elective,,0-44 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000024,,Elective,,45-64 years,,All,d,Heart Attack,10,,4.332661771,,4.363669575
2021/22,S08000024,,Elective,,65-74 years,,All,d,Heart Attack,5,,5.887825155,,6.223250556
2021/22,S08000024,,Elective,,75plus years,,All,d,Heart Attack,7,,10.19798663,,10.74608781
2021/22,S08000024,,Elective,,All,d,All,d,Heart Attack,22,,2.400934182,,2.776961649
2021/22,S08000025,,Elective,,under75 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000025,,Elective,,0-44 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000025,,Elective,,45-64 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000025,,Elective,,65-74 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000025,,Elective,,75plus years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000025,,Elective,,All,d,All,d,Heart Attack,0,,0,,0
2021/22,S08000026,,Elective,,under75 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000026,,Elective,,0-44 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000026,,Elective,,45-64 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000026,,Elective,,65-74 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000026,,Elective,,75plus years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000026,,Elective,,All,d,All,d,Heart Attack,0,,0,,0
2021/22,S08000028,,Elective,,under75 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000028,,Elective,,0-44 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000028,,Elective,,45-64 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000028,,Elective,,65-74 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000028,,Elective,,75plus years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000028,,Elective,,All,d,All,d,Heart Attack,0,,0,,0
2021/22,S08000029,,Elective,,under75 years,,All,d,Heart Attack,20,,5.893706994,,5.594440581
2021/22,S08000029,,Elective,,0-44 years,,All,d,Heart Attack,2,,1.045461911,,1.122708035
2021/22,S08000029,,Elective,,45-64 years,,All,d,Heart Attack,14,,13.45998539,,13.13317836
2021/22,S08000029,,Elective,,65-74 years,,All,d,Heart Attack,4,,9.084714967,,9.565584054
2021/22,S08000029,,Elective,,75plus years,,All,d,Heart Attack,4,,11.30422495,,10.85248724
2021/22,S08000029,,Elective,,All,d,All,d,Heart Attack,24,,6.40461132,,6.067664781
2021/22,S08000030,,Elective,,under75 years,,All,d,Heart Attack,11,,2.932621684,,3.066075386
2021/22,S08000030,,Elective,,0-44 years,,All,d,Heart Attack,2,,0.933837606,,1.143521786
2021/22,S08000030,,Elective,,45-64 years,,All,d,Heart Attack,8,,7.157235518,,7.39033599
2021/22,S08000030,,Elective,,65-74 years,,All,d,Heart Attack,1,,2.034753591,,2.039883808
2021/22,S08000030,,Elective,,75plus years,,All,d,Heart Attack,1,,2.349679269,,2.332062359
2021/22,S08000030,,Elective,,All,d,All,d,Heart Attack,12,,2.873219203,,3.000014214
2021/22,S08000031,,Elective,,under75 years,,All,d,Heart Attack,19,,1.733888299,,1.888695858
2021/22,S08000031,,Elective,,0-44 years,,All,d,Heart Attack,1,,0.147197146,,0.151083484
2021/22,S08000031,,Elective,,45-64 years,,All,d,Heart Attack,9,,2.943908726,,2.925341995
2021/22,S08000031,,Elective,,65-74 years,,All,d,Heart Attack,9,,8.128172245,,8.208690671
2021/22,S08000031,,Elective,,75plus years,,All,d,Heart Attack,10,,11.20611406,,10.52033444
2021/22,S08000031,,Elective,,All,d,All,d,Heart Attack,29,,2.447174779,,2.665543331
2021/22,S08000032,,Elective,,under75 years,,All,d,Heart Attack,9,,1.474650754,,1.403278554
2021/22,S08000032,,Elective,,0-44 years,,All,d,Heart Attack,1,,0.286335224,,0.288527488
2021/22,S08000032,,Elective,,45-64 years,,All,d,Heart Attack,6,,3.16333901,,3.111033223
2021/22,S08000032,,Elective,,65-74 years,,All,d,Heart Attack,2,,2.801120448,,2.826236539
2021/22,S08000032,,Elective,,75plus years,,All,d,Heart Attack,3,,5.584928141,,6.944272308
2021/22,S08000032,,Elective,,All,d,All,d,Heart Attack,12,,1.807147267,,1.901967992
2021/22,S92000003,d,Elective,,under75 years,,All,d,Heart Attack,131,,2.619152966,,2.570965985
2021/22,S92000003,d,Elective,,0-44 years,,All,d,Heart Attack,11,,0.377240207,,0.410958605
2021/22,S92000003,d,Elective,,45-64 years,,All,d,Heart Attack,83,,5.570002517,,5.468005775
2021/22,S92000003,d,Elective,,65-74 years,,All,d,Heart Attack,37,,6.212452441,,6.367998752
2021/22,S92000003,d,Elective,,75plus years,,All,d,Heart Attack,43,,8.990493076,,9.218663898
2021/22,S92000003,d,Elective,,All,d,All,d,Heart Attack,174,,3.175240424,,3.169258797
2021/22,S08000015,,Emergency,,under75 years,,All,d,Heart Attack,597,,180.6687467,,155.3633738
2021/22,S08000015,,Emergency,,0-44 years,,All,d,Heart Attack,23,,13.12238622,,14.86743007
2021/22,S08000015,,Emergency,,45-64 years,,All,d,Heart Attack,303,,282.6835344,,274.0229388
2021/22,S08000015,,Emergency,,65-74 years,,All,d,Heart Attack,271,,564.8304467,,578.4398017
2021/22,S08000015,,Emergency,,75plus years,,All,d,Heart Attack,292,,763.3787352,,809.9595301
2021/22,S08000015,,Emergency,,All,d,All,d,Heart Attack,889,,241.1239795,,214.2770279
2021/22,S08000016,,Emergency,,under75 years,,All,d,Heart Attack,204,,198.4764017,,158.0124342
2021/22,S08000016,,Emergency,,0-44 years,,All,d,Heart Attack,11,,21.4487667,,24.51470915
2021/22,S08000016,,Emergency,,45-64 years,,All,d,Heart Attack,104,,296.4652223,,277.7274587
2021/22,S08000016,,Emergency,,65-74 years,,All,d,Heart Attack,89,,542.0879522,,542.4342436
2021/22,S08000016,,Emergency,,75plus years,,All,d,Heart Attack,110,,831.0040039,,896.1544604
2021/22,S08000016,,Emergency,,All,d,All,d,Heart Attack,314,,270.6429926,,224.4452165
2021/22,S08000017,,Emergency,,under75 years,,All,d,Heart Attack,212,,162.3016207,,128.5039525
2021/22,S08000017,,Emergency,,0-44 years,,All,d,Heart Attack,9,,13.72537059,,16.65130885
2021/22,S08000017,,Emergency,,45-64 years,,All,d,Heart Attack,86,,196.9946857,,190.0119102
2021/22,S08000017,,Emergency,,65-74 years,,All,d,Heart Attack,117,,546.9078671,,548.5117503
2021/22,S08000017,,Emergency,,75plus years,,All,d,Heart Attack,125,,687.9850294,,688.7802933
2021/22,S08000017,,Emergency,,All,d,All,d,Heart Attack,337,,226.493716,,178.9288232
2021/22,S08000019,,Emergency,,under75 years,,All,d,Heart Attack,375,,134.4727056,,128.2733447
2021/22,S08000019,,Emergency,,0-44 years,,All,d,Heart Attack,27,,17.14742979,,18.84535264
2021/22,S08000019,,Emergency,,45-64 years,,All,d,Heart Attack,195,,222.5316109,,220.5891332
2021/22,S08000019,,Emergency,,65-74 years,,All,d,Heart Attack,153,,452.9173204,,458.0584094
2021/22,S08000019,,Emergency,,75plus years,,All,d,Heart Attack,217,,808.4044257,,823.8042659
2021/22,S08000019,,Emergency,,All,d,All,d,Heart Attack,592,,193.6475745,,190.8711276
2021/22,S08000020,,Emergency,,under75 years,,All,d,Heart Attack,627,,116.7097891,,114.7731369
2021/22,S08000020,,Emergency,,0-44 years,,All,d,Heart Attack,32,,10.13437548,,10.4821534
2021/22,S08000020,,Emergency,,45-64 years,,All,d,Heart Attack,336,,212.2806907,,208.7862182
2021/22,S08000020,,Emergency,,65-74 years,,All,d,Heart Attack,259,,409.8620078,,413.8556561
2021/22,S08000020,,Emergency,,75plus years,,All,d,Heart Attack,346,,701.8255578,,745.4486724
2021/22,S08000020,,Emergency,,All,d,All,d,Heart Attack,973,,165.8909178,,171.5339351
2021/22,S08000022,,Emergency,,under75 years,,All,d,Heart Attack,425,,146.8565781,,123.8026607
2021/22,S08000022,,Emergency,,0-44 years,,All,d,Heart Attack,16,,10.5841106,,11.30119841
2021/22,S08000022,,Emergency,,45-64 years,,All,d,Heart Attack,242,,254.4449001,,246.7324722
2021/22,S08000022,,Emergency,,65-74 years,,All,d,Heart Attack,167,,387.3002621,,392.130181
2021/22,S08000022,,Emergency,,75plus years,,All,d,Heart Attack,251,,719.5688321,,757.5629125
2021/22,S08000022,,Emergency,,All,d,All,d,Heart Attack,676,,208.4618231,,180.8410834
2021/22,S08000024,,Emergency,,under75 years,,All,d,Heart Attack,857,,101.1007834,,111.8325194
2021/22,S08000024,,Emergency,,0-44 years,,All,d,Heart Attack,41,,7.707592731,,8.308793029
2021/22,S08000024,,Emergency,,45-64 years,,All,d,Heart Attack,478,,207.1012326,,207.0283447
2021/22,S08000024,,Emergency,,65-74 years,,All,d,Heart Attack,338,,398.0169805,,403.9841248
2021/22,S08000024,,Emergency,,75plus years,,All,d,Heart Attack,410,,597.3106452,,626.4235088
2021/22,S08000024,,Emergency,,All,d,All,d,Heart Attack,1267,,138.2719822,,158.1457085
2021/22,S08000025,,Emergency,,under75 years,,All,d,Heart Attack,,c,,c,174.8703044
2021/22,S08000025,,Emergency,,0-44 years,,All,d,Heart Attack,,c,,c,20.67458208
2021/22,S08000025,,Emergency,,45-64 years,,All,d,Heart Attack,,c,,c,253.311806
2021/22,S08000025,,Emergency,,65-74 years,,All,d,Heart Attack,,c,,c,769.9054678
2021/22,S08000025,,Emergency,,75plus years,,All,d,Heart Attack,,c,,c,966.9463611
2021/22,S08000025,,Emergency,,All,d,All,d,Heart Attack,67,,297.2493345,,246.1571495
2021/22,S08000026,,Emergency,,under75 years,,All,d,Heart Attack,,c,,c,148.694888
2021/22,S08000026,,Emergency,,0-44 years,,All,d,Heart Attack,0,,0,,0
2021/22,S08000026,,Emergency,,45-64 years,,All,d,Heart Attack,,c,,c,324.898659
2021/22,S08000026,,Emergency,,65-74 years,,All,d,Heart Attack,,c,,c,468.7066994
2021/22,S08000026,,Emergency,,75plus years,,All,d,Heart Attack,,c,,c,726.2264226
2021/22,S08000026,,Emergency,,All,d,All,d,Heart Attack,51,,222.3190933,,200.6727261
2021/22,S08000028,,Emergency,,under75 years,,All,d,Heart Attack,,c,,c,90.57876654
2021/22,S08000028,,Emergency,,0-44 years,,All,d,Heart Attack,,c,,c,9.154634861
2021/22,S08000028,,Emergency,,45-64 years,,All,d,Heart Attack,,c,,c,136.8410438
2021/22,S08000028,,Emergency,,65-74 years,,All,d,Heart Attack,,c,,c,392.5742677
2021/22,S08000028,,Emergency,,75plus years,,All,d,Heart Attack,,c,,c,1160.211954
2021/22,S08000028,,Emergency,,All,d,All,d,Heart Attack,64,,240.2402402,,186.8457535
2021/22,S08000029,,Emergency,,under75 years,,All,d,Heart Attack,526,,155.004494,,144.8834581
2021/22,S08000029,,Emergency,,0-44 years,,All,d,Heart Attack,24,,12.54554293,,14.27996776
2021/22,S08000029,,Emergency,,45-64 years,,All,d,Heart Attack,316,,303.8110987,,298.4243563
2021/22,S08000029,,Emergency,,65-74 years,,All,d,Heart Attack,186,,422.439246,,429.05057
2021/22,S08000029,,Emergency,,75plus years,,All,d,Heart Attack,275,,777.1654656,,811.5223702
2021/22,S08000029,,Emergency,,All,d,All,d,Heart Attack,801,,213.7539028,,204.8809602
2021/22,S08000030,,Emergency,,under75 years,,All,d,Heart Attack,509,,135.7004034,,127.5830981
2021/22,S08000030,,Emergency,,0-44 years,,All,d,Heart Attack,28,,13.07372648,,14.61430404
2021/22,S08000030,,Emergency,,45-64 years,,All,d,Heart Attack,266,,237.978081,,232.398696
2021/22,S08000030,,Emergency,,65-74 years,,All,d,Heart Attack,215,,437.4720221,,444.0308629
2021/22,S08000030,,Emergency,,75plus years,,All,d,Heart Attack,261,,613.2662892,,621.1595168
2021/22,S08000030,,Emergency,,All,d,All,d,Heart Attack,770,,184.3648988,,172.0049757
2021/22,S08000031,,Emergency,,under75 years,,All,d,Heart Attack,1363,,124.3836712,,135.4947534
2021/22,S08000031,,Emergency,,0-44 years,,All,d,Heart Attack,82,,12.07016594,,13.38036442
2021/22,S08000031,,Emergency,,45-64 years,,All,d,Heart Attack,766,,250.5593427,,249.9531751
2021/22,S08000031,,Emergency,,65-74 years,,All,d,Heart Attack,515,,465.1120785,,474.6403561
2021/22,S08000031,,Emergency,,75plus years,,All,d,Heart Attack,602,,674.6080662,,690.3657772
2021/22,S08000031,,Emergency,,All,d,All,d,Heart Attack,1965,,165.8171876,,185.4331455
2021/22,S08000032,,Emergency,,under75 years,,All,d,Heart Attack,817,,133.8655184,,129.9074761
2021/22,S08000032,,Emergency,,0-44 years,,All,d,Heart Attack,43,,12.31241464,,13.33752782
2021/22,S08000032,,Emergency,,45-64 years,,All,d,Heart Attack,463,,244.1043269,,242.7107384
2021/22,S08000032,,Emergency,,65-74 years,,All,d,Heart Attack,311,,435.5742297,,444.7161192
2021/22,S08000032,,Emergency,,75plus years,,All,d,Heart Attack,317,,590.1407402,,623.1606951
2021/22,S08000032,,Emergency,,All,d,All,d,Heart Attack,1134,,170.7754168,,174.3002658
2021/22,S92000003,d,Emergency,,under75 years,,All,d,Heart Attack,6618,,132.3172086,,129.5959909
2021/22,S92000003,d,Emergency,,0-44 years,,All,d,Heart Attack,339,,11.62585728,,12.74884373
2021/22,S92000003,d,Emergency,,45-64 years,,All,d,Heart Attack,3607,,242.0602298,,238.3960315
2021/22,S92000003,d,Emergency,,65-74 years,,All,d,Heart Attack,2672,,448.6398087,,455.9335979
2021/22,S92000003,d,Emergency,,75plus years,,All,d,Heart Attack,3282,,686.2046111,,715.7628256
2021/22,S92000003,d,Emergency,,All,d,All,d,Heart Attack,9900,,180.660231,,182.351006
2021/22,S08000015,,Transfer,,under75 years,,All,d,Heart Attack,765,,231.5102031,,199.7403916
2021/22,S08000015,,Transfer,,0-44 years,,All,d,Heart Attack,32,,18.257233,,20.49755708
2021/22,S08000015,,Transfer,,45-64 years,,All,d,Heart Attack,361,,336.794574,,330.6269825
2021/22,S08000015,,Transfer,,65-74 years,,All,d,Heart Attack,372,,775.3392109,,791.2278583
2021/22,S08000015,,Transfer,,75plus years,,All,d,Heart Attack,361,,943.766176,,996.172035
2021/22,S08000015,,Transfer,,All,d,All,d,Heart Attack,1126,,305.4056253,,271.4192395
2021/22,S08000016,,Transfer,,under75 years,,All,d,Heart Attack,258,,251.0142728,,198.6694673
2021/22,S08000016,,Transfer,,0-44 years,,All,d,Heart Attack,10,,19.49887881,,22.50822335
2021/22,S08000016,,Transfer,,45-64 years,,All,d,Heart Attack,123,,350.627138,,336.2727766
2021/22,S08000016,,Transfer,,65-74 years,,All,d,Heart Attack,125,,761.3594835,,757.3570366
2021/22,S08000016,,Transfer,,75plus years,,All,d,Heart Attack,142,,1072.750623,,1119.746007
2021/22,S08000016,,Transfer,,All,d,All,d,Heart Attack,400,,344.7681434,,281.5663558
2021/22,S08000017,,Transfer,,under75 years,,All,d,Heart Attack,382,,292.4491468,,232.642767
2021/22,S08000017,,Transfer,,0-44 years,,All,d,Heart Attack,21,,32.0258647,,37.48879637
2021/22,S08000017,,Transfer,,45-64 years,,All,d,Heart Attack,158,,361.9204691,,346.4728477
2021/22,S08000017,,Transfer,,65-74 years,,All,d,Heart Attack,203,,948.9085215,,949.0063169
